OPE ID,School,State,Zip Code,School Type,20132014Qtr4_Dependent Students,20132014Qtr4_Independent Students,Quarterly Total,YTD_20132014Qtr4_Dependent Students,YTD_20132014Qtr4_nan,Independent Students,Award Year To Date Total
02145100,SCOTT COLLEGE OF COSMETOLOGY            ,WV,26003-0000,Proprietary  ,8,15,23,81,,91,172
02178200,CHARLESTON SCHOOL OF BEAUTY CULTURE     ,WV,25301-0000,Proprietary  ,12,43,55,106,,230,336
02218200,GARNET CAREER CENTER                    ,WV,25301-0000,Public       ,6,72,78,112,,459,571
02275300,CABELL COUNTY CAREER TECHNOLOGY CTR     ,WV,25705-0000,Public       ,8,36,44,149,,348,497
02524500,RALPH R WILLIS VOCATIONAL CENTER        ,WV,25601-0000,Public       ,1,10,11,33,,96,129
02534800,FRED W EBERLE TECHNICAL CENTER          ,WV,26201-0000,Public       ,10,36,46,80,,183,263
02535500,MERCER COUNTY TECH EDUC CNTR            ,WV,24740-0000,Public       ,6,36,42,113,,328,441
02579900,NORTH CENTRAL OPPORTUNITIES INDUSTRIALIZ,WV,26554-2936,Private      ,4,19,23,47,,143,190
02609400,VALLEY COLLEGE                          ,WV,25404-5711,Proprietary  ,2,46,48,42,,243,285
03052000,MEREDITH MANOR EQUESTRIAN CENTRE        ,WV,26184-9707,Proprietary  ,27,19,46,265,,130,395
03076500,FAYETTE INSTITUTE OF TECHNOLOGY         ,WV,25901-2174,Public       ,3,17,20,30,,97,127
03084200,VALLEY COLLEGE                          ,WV,24740-3141,Proprietary  ,1,25,26,38,,180,218
03084400,VALLEY COLLEGE                          ,WV,25801-2643,Proprietary  ,5,90,95,68,,445,513
03098300,PUTNAM CAREER & TECHNICAL CENTER        ,WV,25070-0000,Public       ,4,16,20,98,,154,252
03099200,"MOUNTAINEER BEAUTY COLLEGE, INC         ",WV,25177-2917,Proprietary  ,0,0,0,4,,3,7
03102100,MORGANTOWN BEAUTY COLLEGE               ,WV,26505-5430,Proprietary  ,5,20,25,98,,147,245
03123200,STANLEY TECHNICAL INSTITUTE             ,WV,26505-3751,Private      ,0,3,3,15,,48,63
03327500,SOUTH BRANCH VOCATIONAL TECH CENTER     ,WV,26847-1698,Public       ,2,2,4,14,,23,37
03734300,JOHN D. ROCKEFELLER IV CAREER CENTER    ,WV,26047-9424,Public       ,0,4,4,12,,31,43
03819300,AMERICAN PUBLIC UNIVERSITY SYSTEM       ,WV,25414-1621,Proprietary  ,415,11312,11727,2547,,65767,68314
03957300,BLUE RIDGE COMMUNITY AND TECHNICAL COLLE,WV,25401-3244,Public       ,81,287,368,1047,,2566,3613
03960300,NEW RIVER COMMUNITY AND TECHNICAL COLLEG,WV,25801-2636,Public       ,66,353,419,1234,,2867,4101
04028300,MOUNTAIN STATE SCHOOL OF MASSAGE        ,WV,25304-2025,Proprietary  ,2,13,15,19,,77,96
04038500,PIERPONT COMMUNITY & TECHNICAL COLLEGE  ,WV,26554-2451,Public       ,62,188,250,1828,,2135,3963
04038600,KANAWHA VALLEY COMMUNITY & TECH COLLEGE ,WV,25112-1000,Public       ,43,201,244,770,,2004,2774
04041400,MOUNTWEST COMMUNITY AND TECHNICAL COLLEG,WV,25755-3300,Public       ,63,219,282,1131,,2302,3433
04047300,BRIDGEMONT COMMUNITY & TECHNICAL COLLEGE,WV,25136-2435,Public       ,17,45,62,510,,451,961
04119000,EASTERN WEST VIRGINIA COMMUNITY & TECHNI,WV,26836-0000,Public       ,15,79,94,238,,709,947
04139900,FUTURE GENERATIONS GRADUATE SCHOOL      ,WV,26807-0000,Private      ,0,1,1,0,,2,2
00106100,ALASKA PACIFIC UNIVERSITY               ,AK,99508-4672,Private      ,31,124,155,555,,1056,1611
00106300,UNIVERSITY OF ALASKA FAIRBANKS          ,AK,99775-7500,Public       ,131,444,575,3637,,4499,8136
00106500,UNIVERSITY OF ALASKA SOUTHEAST          ,AK,99801-8680,Public       ,53,149,202,917,,1550,2467
00884300,ALASKA BIBLE COLLEGE                    ,AK,99588-0000,Private      ,4,1,5,40,,40,80
01146200,UNIVERSITY OF ALASKA ANCHORAGE          ,AK,99514-1608,Public       ,421,1000,1421,7180,,9719,16899
02541000,ALASKA CAREER COLLEGE                   ,AK,99507-1033,Proprietary  ,43,176,219,293,,1048,1341
02576900,CHARTER COLLEGE                         ,AK,99508-0000,Proprietary  ,163,610,773,988,,3468,4456
03160300,AVTEC                                   ,AK,99664-0889,Public       ,19,66,85,279,,478,757
03461300,ILISAGVIK COLLEGE                       ,AK,99723-0749,Public       ,4,14,18,39,,89,128
04138600,ALASKA CHRISTIAN COLLEGE                ,AK,99669-9755,Private      ,5,5,10,41,,65,106
00108500,UNIV ARKANSAS MONTICELLO                ,AR,71656-0000,Public       ,118,253,371,2610,,2474,5084
00108600,UNIV OF ARKANSAS AT PINE BLUFF          ,AR,71601-2790,Public       ,95,177,272,3702,,2040,5742
00108700,ARKANSAS BAPTIST COLLEGE                ,AR,72202-6099,Private      ,39,131,170,1283,,1674,2957
00108800,LYON COLLEGE                            ,AR,72501-3699,Private      ,66,13,79,957,,165,1122
00108900,ARKANSAS TECH UNIVERSITY                ,AR,72801-2222,Public       ,271,551,822,7227,,6052,13279
00109000,ARKANSAS STATE UNIVERSITY               ,AR,72467-0000,Public       ,411,918,1329,10339,,12014,22353
00109002,ARKANSAS STATE UNIVERSITY - NEWPORT     ,AR,72112-1120,Public       ,0,0,0,818,,1408,2226
00109006,DELTA TECHNICAL INSTITUTE               ,AR,72365-9558,Public       ,0,0,0,63,,130,193
00109100,ARKANSAS STATE UNIVERSITY - BEEBE       ,AR,72012-1000,Public       ,129,353,482,2457,,3265,5722
00109200,UNIVERSITY OF CENTRAL ARKANSAS          ,AR,72035-0001,Public       ,419,480,899,10792,,5600,16392
00109300,CENTRAL BAPTIST COLLEGE                 ,AR,72034-6470,Private      ,32,78,110,698,,702,1400
00109400,UNIVERSITY OF THE OZARKS                ,AR,72830-2880,Private      ,25,18,43,765,,183,948
00109500,CROWLEYS RIDGE COLLEGE                  ,AR,72450-9775,Private      ,18,16,34,237,,192,429
00109700,HARDING UNIVERSITY                      ,AR,72149-0001,Private      ,145,130,275,4272,,1962,6234
00109800,HENDERSON STATE UNIVERSITY              ,AR,71999-0001,Public       ,170,150,320,4058,,2051,6109
00109900,HENDRIX COLLEGE                         ,AR,72032-3080,Private      ,67,42,109,2379,,353,2732
00110000,JOHN BROWN UNIVERSITY                   ,AR,72761-2747,Private      ,58,129,187,1680,,1419,3099
00110100,UNIV ARKANSAS LITTLE ROCK               ,AR,72204-1099,Public       ,274,866,1140,5992,,11144,17136
00110200,OUACHITA BAPTIST UNIVERSITY             ,AR,71998-0001,Private      ,80,18,98,1997,,245,2242
00110300,PHILANDER SMITH COLLEGE                 ,AR,72202-3718,Private      ,27,78,105,1138,,942,2080
00110400,PHILLIPS COUNTY COMMUNITY COLLEGE       ,AR,72342-0000,Public       ,25,88,113,555,,912,1467
00110500,SHORTER COLLEGE                         ,AR,72114-4885,Private      ,14,90,104,96,,662,758
00110600,WILLIAMS BAPTIST COLLEGE                ,AR,72476-4661,Private      ,24,11,35,653,,176,829
00110700,SOUTHERN ARKANSAS UNIVERSITY            ,AR,71754-0000,Public       ,117,153,270,3148,,2002,5150
00110800,UNIV ARKANSAS FAYETTEVILLE              ,AR,72701-0000,Public       ,742,578,1320,19024,,7801,26825
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIEN,AR,72205-7102,Public       ,31,178,209,774,,3334,4108
00111000,UNIVERSITY OF ARKANSAS-FORT SMITH       ,AR,72904-7397,Public       ,218,393,611,4764,,4587,9351
00524500,U OF A COMM COLLEGE AT MORRILTON        ,AR,72110-9601,Public       ,95,246,341,1463,,2250,3713
00570700,SEARK COLLEGE                           ,AR,71603-0000,Public       ,61,244,305,781,,2129,2910
00573200,UNIV AR COMMUNITY COLLEGE AT HOPE       ,AR,71801-0000,Public       ,37,156,193,671,,1307,1978
00704400,CROWLEYS RIDGE TECHNICAL INSTITUTE      ,AR,72336-0000,Public       ,11,44,55,188,,407,595
00732967,ITT TECHNICAL INSTITUTE                 ,AR,72204-7739,Proprietary  ,39,184,223,309,,967,1276
00773800,SOUTHERN ARKANSAS UNIVERSITY TECH       ,AR,71701-1900,Public       ,37,105,142,658,,960,1618
00792100,PAUL MITCHELL THE SCHOOL ARKANSAS       ,AR,72701-0000,Proprietary  ,10,23,33,102,,153,255
00997600,OUACHITA TECHNICAL COLLEGE              ,AR,72104-0816,Public       ,32,123,155,432,,1254,1686
01074100,MELLIE'S BEAUTY COLLEGE                 ,AR,72901-3886,Proprietary  ,10,32,42,76,,236,312
01210500,NATIONAL PARK COMMUNITY COLLEGE         ,AR,71913-9174,Public       ,78,321,399,1175,,2816,3991
01226000,EAST ARKANSAS COMMUNITY COLLEGE         ,AR,72335-2204,Public       ,25,74,99,599,,902,1501
01226100,NORTH ARKANSAS COLLEGE                  ,AR,72601-5508,Public       ,72,233,305,1167,,1993,3160
01286000,ARKANSAS NORTHEASTERN COLLEGE           ,AR,72316-1109,Public       ,40,142,182,782,,1374,2156
02052200,BLACK RIVER TECHNICAL COLLEGE           ,AR,72455-0000,Public       ,75,251,326,925,,2272,3197
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE,AR,72503-0000,Public       ,38,150,188,694,,1179,1873
02073700,NORTHWEST TECHNICAL INSTITUTE           ,AR,72765-0000,Public       ,27,100,127,265,,610,875
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE        ,AR,71731-0000,Public       ,50,233,283,780,,1936,2716
02075300,PULASKI TECHNICAL COLLEGE               ,AR,72118-0000,Public       ,329,1446,1775,4451,,14448,18899
02087000,OZARKA COLLEGE                          ,AR,72556-0000,Public       ,38,148,186,484,,1342,1826
02111100,RICH MOUNTAIN COMMUNITY COLLEGE         ,AR,71953-0000,Public       ,27,91,118,379,,593,972
02202400,PROFESSIONAL COSMETOLOGY EDUC CTR       ,AR,71730-5828,Proprietary  ,1,4,5,29,,76,105
02220900,COSSATOT COMMUNITY COLLEGE              ,AR,71832-0000,Public       ,33,116,149,586,,1059,1645
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS     ,AR,72205-3535,Proprietary  ,33,136,169,223,,755,978
02284200,NEW TYLER BARBER COLLEGE INC            ,AR,72114-0000,Proprietary  ,4,34,38,59,,226,285
02287400,MARSHA KAY BEAUTY COLLEGE               ,AR,72653-0000,Proprietary  ,1,7,8,24,,50,74
02330800,JEFFERSON SCHOOL OF NURSING             ,AR,71603-0000,Private      ,14,24,38,105,,262,367
02339800,SOUTHERN INSTITUTE OF COSMETOLOGY       ,AR,72301-0000,Proprietary  ,6,14,20,24,,75,99
02341700,CAREER ACADEMY OF HAIR DESIGN           ,AR,72764-4304,Proprietary  ,7,30,37,49,,176,225
02341701,CAREER ACADEMY OF HAIR DESIGN - ROGERS  ,AR,72756-2102,Proprietary  ,11,22,33,41,,144,185
02341702,CAREER ACADEMY OF HAIR DESIGN - SILOAM  ,AR,72761-4217,Proprietary  ,8,7,15,29,,54,83
02348200,MID-SOUTH COMMUNITY COLLEGE             ,AR,72301-0000,Public       ,29,137,166,843,,1818,2661
02363500,ARTHUR'S BEAUTY COLLEGE                 ,AR,72901-0000,Proprietary  ,7,28,35,69,,204,273
02525800,LEE'S SCHOOL OF COSMETOLOGY             ,AR,72114-0000,Proprietary  ,3,20,23,46,,137,183
02538500,ARTHUR'S BEAUTY COLLEGE                 ,AR,72076-0000,Proprietary  ,3,32,35,80,,245,325
02569600,SEARCY BEAUTY COLLEGE                   ,AR,72143-0000,Proprietary  ,0,18,18,36,,132,168
03005100,ARKANSAS BEAUTY SCHOOL                  ,AR,72209-5116,Proprietary  ,10,37,47,95,,250,345
03007100,HOT SPRINGS BEAUTY COLLEGE              ,AR,71901-5432,Proprietary  ,2,29,31,38,,149,187
03007600,ARKANSAS BEAUTY SCHOOL-CONWAY           ,AR,72032-4354,Proprietary  ,8,28,36,70,,175,245
03023400,ARKANSAS COLLEGE OF BARBERING           ,AR,72114-5615,Proprietary  ,6,40,46,74,,262,336
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEG     ,AR,72712-5190,Public       ,252,640,892,3869,,5924,9793
03065100,ABC BEAUTY COLLEGE                      ,AR,71923-4206,Proprietary  ,4,16,20,26,,100,126
03066302,BRYAN COLLEGE -                         ,AR,72756-1825,Proprietary  ,14,44,58,85,,313,398
03105200,BAPTIST HEALTH SCHOOLS LITTLE ROCK      ,AR,72210-2820,Private      ,34,182,216,613,,2004,2617
03115102,HERITAGE COLLEGE - LITTLE ROCK          ,AR,72227-5544,Proprietary  ,35,126,161,214,,860,1074
03124900,IMAGINE -  PAUL MITCHELL PARTNER SCHOOL ,AR,72117-2516,Proprietary  ,28,61,89,255,,456,711
03214300,VELVATEX COLLEGE OF BEAUTY CULTURE      ,AR,72202-5452,Proprietary  ,3,11,14,27,,76,103
03254300,MARGARET'S HAIR ACADEMY                 ,AR,71655-4905,Proprietary  ,2,12,14,42,,89,131
03519400,LYNNDALE FUNDAMENTALS OF BEAUTY SCH     ,AR,71730-4804,Proprietary  ,1,5,6,8,,32,40
03855300,ECCLESIA COLLEGE                        ,AR,72762-8159,Private      ,6,10,16,165,,134,299
03912300,CROSSETT SCHOOL OF COSMETOLOGY          ,AR,71635-0000,Proprietary  ,2,9,11,19,,45,64
03997300,ARKANSAS BEAUTY COLLEGE                 ,AR,72801-3741,Proprietary  ,1,12,13,31,,107,138
04183100,WASHINGTON BARBER COLLEGE               ,AR,72209-3820,Proprietary  ,7,33,40,56,,192,248
04183400,SALON PROFESSIONAL ACADEMY (THE)        ,AR,72116-7310,Proprietary  ,11,15,26,74,,157,231
04203400,ARKANSAS STATE UNIVERSITY - NEWPORT     ,AR,72112-9073,Public       ,55,228,283,90,,321,411
04220000,DESIGNER BARBER & STYLIST SCHOOL        ,AR,72903-3753,Proprietary  ,4,14,18,12,,65,77
00133900,CORBAN UNIVERSITY                       ,OR,97301-9392,Private      ,69,77,146,2040,,825,2865
00318600,BLUE MOUNTAIN COMMUNITY COLLEGE         ,OR,97801-0000,Public       ,61,229,290,1254,,2168,3422
00318800,CENTRAL OREGON COMMUNITY COLLEGE        ,OR,97701-5998,Public       ,236,595,831,3365,,6606,9971
00318900,CLATSOP COMMUNITY COLLEGE               ,OR,97103-3698,Public       ,44,138,182,653,,1467,2120
00319100,CONCORDIA UNIVERSITY                    ,OR,97211-6099,Private      ,71,1197,1268,2335,,8440,10775
00319300,EASTERN OREGON UNIVERSITY               ,OR,97850-2899,Public       ,116,213,329,3222,,3611,6833
00319400,GEORGE FOX UNIVERSITY                   ,OR,97132-2697,Private      ,127,170,297,3794,,2436,6230
00319600,LANE COMMUNITY COLLEGE                  ,OR,97405-0640,Public       ,388,978,1366,7378,,13370,20748
00319700,LEWIS & CLARK COLLEGE                   ,OR,97219-7899,Private      ,187,148,335,6095,,3599,9694
00319800,LINFIELD COLLEGE                        ,OR,97128-6894,Private      ,105,63,168,3892,,1336,5228
00319801,LINFIELD COLLEGE - PORTLAND CAMPUS      ,OR,97210-0000,Private      ,36,66,102,849,,1396,2245
00319900,MARYLHURST UNIVERSITY                   ,OR,97036-7036,Private      ,8,149,157,166,,1812,1978
00320300,MOUNT ANGEL SEMINARY                    ,OR,97373-0505,Private      ,2,1,3,9,,20,29
00320400,MOUNT HOOD COMMUNITY COLLEGE            ,OR,97030-3300,Public       ,340,882,1222,5625,,10297,15922
00320600,MULTNOMAH BIBLE COLLEGE/SEMINARY        ,OR,97220-5898,Private      ,13,64,77,500,,956,1456
00320700,PACIFIC NORTHWEST COLLEGE OF ART        ,OR,97209-3023,Private      ,45,65,110,818,,931,1749
00320800,NORTHWEST CHRISTIAN UNIVERSITY          ,OR,97401-3727,Private      ,23,67,90,781,,999,1780
00320900,WESTERN OREGON UNIVERSITY               ,OR,97361-1394,Public       ,217,172,389,7972,,3547,11519
00321000,OREGON STATE UNIVERSITY                 ,OR,97331-8507,Public       ,1040,939,1979,28137,,15781,43918
00321100,OREGON INSTITUTE OF TECHNOLOGY          ,OR,97601-8801,Public       ,93,193,286,3291,,2989,6280
00321200,PACIFIC UNIVERSITY                      ,OR,97116-1797,Private      ,125,122,247,4270,,3419,7689
00321300,PORTLAND COMMUNITY COLLEGE              ,OR,97219-7198,Public       ,1018,3332,4350,16272,,38625,54897
00321311,PORTLAND COMMUNITY COLLEGE - TILLAMOOK B,OR,97141-2599,Public       ,12,32,44,251,,461,712
00321600,PORTLAND STATE UNIVERSITY               ,OR,97207-0000,Public       ,812,1617,2429,17952,,27028,44980
00321700,REED COLLEGE                            ,OR,97202-8199,Private      ,133,75,208,2887,,905,3792
00321800,CHEMEKETA COMMUNITY COLLEGE             ,OR,97309-1500,Public       ,423,1052,1475,7244,,14034,21278
00321900,SOUTHERN OREGON UNIVERSITY              ,OR,97520-5010,Public       ,206,245,451,6079,,4201,10280
00322000,SOUTHWESTERN OREGON COMMUNITY CLG       ,OR,97420-2956,Public       ,77,149,226,1792,,1938,3730
00322100,TREASURE VALLEY COMMUNITY COLLEGE       ,OR,97914-3423,Public       ,104,263,367,1695,,2754,4449
00322200,UMPQUA COMMUNITY COLLEGE                ,OR,97470-0226,Public       ,65,238,303,1354,,2742,4096
00322300,UNIVERSITY OF OREGON                    ,OR,97403-1226,Public       ,1077,651,1728,29237,,11858,41095
00322400,UNIVERSITY OF PORTLAND                  ,OR,97203-5798,Private      ,394,264,658,11394,,3670,15064
00322500,WARNER PACIFIC COLLEGE                  ,OR,97215-4099,Private      ,57,174,231,1183,,2184,3367
00322700,WILLAMETTE UNIVERSITY                   ,OR,97301-3930,Private      ,175,97,272,5868,,1751,7619
00487800,CLACKAMAS COMMUNITY COLLEGE             ,OR,97045-7998,Public       ,276,651,927,4431,,6904,11335
00488200,OREGON HEALTH & SCIENCE UNIVERSITY      ,OR,97239-0000,Public       ,70,197,267,1287,,4867,6154
00693800,LINN BENTON COMMUNITY COLLEGE           ,OR,97321-3774,Public       ,210,441,651,4304,,6018,10322
00717800,WESTERN SEMINARY                        ,OR,97215-0000,Private      ,4,65,69,23,,637,660
00723402,HEALD COLLEGE - PORTLAND                ,OR,97205-3432,Proprietary  ,50,203,253,390,,1522,1912
00732969,ITT TECHNICAL INSTITUTE                 ,OR,97220-6819,Proprietary  ,46,280,326,606,,2349,2955
00737101,MARINELLO SCHOOL OF BEAUTY - PORTLAND   ,OR,97212-3732,Proprietary  ,13,53,66,131,,337,468
00781900,ART INSTITUTE OF PORTLAND (THE)         ,OR,97209-2911,Proprietary  ,164,222,386,1991,,2294,4285
00888700,CONCORDE CAREER INSTITUTE               ,OR,97232-2242,Proprietary  ,66,186,252,470,,1378,1848
00907900,EVEREST COLLEGE                         ,OR,97204-2296,Proprietary  ,26,135,161,308,,1080,1388
00958100,SPRINGFIELD COLLEGE OF BEAUTY           ,OR,97477-5474,Proprietary  ,5,22,27,92,,190,282
01012200,PHAGANS' MEDFORD BEAUTY SCHOOL          ,OR,97504-5297,Proprietary  ,10,36,46,83,,259,342
01018200,ROGUE COMMUNITY COLLEGE                 ,OR,97527-0000,Public       ,238,701,939,3129,,7416,10545
01050700,ACADEMY OF HAIR DESIGN                  ,OR,97301-3526,Proprietary  ,9,34,43,101,,260,361
01230900,UNIVERSITY OF WESTERN STATES            ,OR,97230-3099,Private      ,6,51,57,103,,804,907
01234700,PHAGANS CENTRAL OREGON BEAUTY CLG       ,OR,97701-5175,Proprietary  ,19,49,68,126,,301,427
01234800,PHAGANS BEAUTY COLLEGE                  ,OR,97333-4716,Proprietary  ,8,13,21,82,,142,224
01235000,PHAGANS SCHOOL OF HAIR DESIGN           ,OR,97267-0000,Proprietary  ,9,24,33,92,,195,287
01235100,PHAGANS SCHOOL OF BEAUTY                ,OR,97301-4732,Proprietary  ,14,37,51,92,,312,404
01300800,PHAGANS TIGARD BEAUTY SCHOOL            ,OR,97223-0000,Proprietary  ,6,7,13,38,,95,133
02101000,NORTHWEST COLLEGE OF HAIR DESIGN        ,OR,97086-7702,Proprietary  ,37,59,96,298,,696,994
02101002,NORTHWEST COLLEGE                       ,OR,97007-3954,Proprietary  ,2,13,15,55,,119,174
02104900,COLLEGE OF LEGAL ARTS                   ,OR,97219-9998,Proprietary  ,12,62,74,100,,556,656
02106100,COLLEGE OF COSMETOLOGY                  ,OR,97601-0000,Proprietary  ,4,12,16,63,,145,208
02154400,BEAU MONDE CLG OF HAIR DESIGN           ,OR,97205-0000,Proprietary  ,18,51,69,184,,395,579
02159700,NEW HOPE CHRISTIAN COLLEGE              ,OR,97405-1194,Private      ,18,35,53,333,,333,666
02201900,PHAGANS' SCHOOL OF HAIR DESIGN          ,OR,97232-0000,Proprietary  ,17,56,73,174,,484,658
02239203,ANTHEM COLLEGE - BEAVERTON              ,OR,97005-0000,Proprietary  ,29,97,126,166,,423,589
02311000,PAUL MITCHELL THE SCHOOL                ,OR,97205-3724,Proprietary  ,25,60,85,56,,101,157
02330100,PIONEER PACIFIC COLLEGE                 ,OR,97070-0000,Proprietary  ,28,125,153,322,,1139,1461
02330102,PIONEER PACIFIC COLLEGE                 ,OR,97403-0000,Proprietary  ,25,128,153,294,,1152,1446
02337900,COLLEGE OF HAIR DESIGN CAREERS          ,OR,97301-0000,Proprietary  ,9,25,34,103,,241,344
02344100,ROSEBURG BEAUTY COLLEGE                 ,OR,97470-0000,Proprietary  ,2,18,20,55,,157,212
02534000,NATIONAL COLLEGE OF NATURAL MEDICINE    ,OR,97201-0000,Private      ,11,69,80,100,,1089,1189
02578800,NORTHWEST NANNIES INSTITUTE             ,OR,97035-0000,Proprietary  ,4,2,6,31,,24,55
02603700,OREGON COL OF ORIENTAL MEDICINE         ,OR,97216-0000,Private      ,3,30,33,45,,542,587
02617506,EVEREST COLLEGE - EVEREST INSTITUTE     ,OR,97223-6581,Proprietary  ,12,84,96,139,,508,647
03007300,OREGON COLLEGE OF ART & CRAFT           ,OR,97225-6399,Private      ,23,47,70,329,,577,906
03022600,LE CORDON BLEU COLLEGE OF CULINARY ARTS ,OR,97205-2793,Proprietary  ,82,240,322,978,,1886,2864
03042500,CARRINGTON COLLEGE                      ,OR,97232-1302,Proprietary  ,29,117,146,368,,1243,1611
03074400,PHAGANS NEWPORT ACAD CSMTLGY CAREER     ,OR,97365-4963,Proprietary  ,1,10,11,29,,83,112
03074500,EAST-WEST COLLEGE OF THE HEALING ARTS   ,OR,97232-2765,Proprietary  ,20,81,101,140,,584,724
03185300,PHAGANS GRANTS PASS COLLEGE OF BTY      ,OR,97527-3039,Proprietary  ,4,21,25,49,,151,200
03428300,KLAMATH COMMUNITY COLLEGE               ,OR,97603-7121,Public       ,65,196,261,712,,1678,2390
03642300,VALLEY MEDICAL COLLEGE                  ,OR,97305-1373,Proprietary  ,23,86,109,197,,674,871
03668300,BIRTHINGWAY COLLEGE OF MIDWIFERY        ,OR,97266-4042,Private      ,3,31,34,46,,336,382
03783400,ABDILL CAREER COLLEGE                   ,OR,97504-7137,Proprietary  ,8,62,70,113,,460,573
04146500,PORTLAND ACTORS CONSERVATORY            ,OR,97201-2557,Private      ,3,16,19,78,,166,244
04151900,COLUMBIA GORGE COMMUNITY COLLEGE        ,OR,97058-3434,Public       ,29,112,141,516,,1051,1567
04167400,SAGE SCHOOL OF MASSAGE & HEALING ARTS   ,OR,97701-4082,Proprietary  ,5,24,29,44,,166,210
04171400,AVEDA INSTITUTE PORTLAND                ,OR,97209-3144,Proprietary  ,36,91,127,398,,641,1039
04194400,AMERICAN COLLEGE OF HEALTHCARE SCIENCES ,OR,97239-3719,Proprietary  ,24,201,225,217,,1029,1246
04194900,TILLAMOOK BAY COMMUNITY COLLEGE         ,OR,97141-2807,Public       ,7,36,43,51,,157,208
00137400,ALBERTUS MAGNUS COLLEGE                 ,CT,06511-1189,Private      ,35,174,209,1120,,1457,2577
00137403,ALBERTUS MAGNUS CLG-NEW DIMENSIONS      ,CT,06511-0000,Private      ,2,36,38,86,,816,902
00137800,CENTRAL CONNECTICUT STATE UNIV          ,CT,06050-2490,Public       ,309,400,709,10687,,5532,16219
00137900,CONNECTICUT COLLEGE                     ,CT,06320-4196,Private      ,83,23,106,3191,,240,3431
00138000,WESTERN CONNECTICUT STATE UNIV          ,CT,06810-6826,Public       ,177,168,345,6514,,2089,8603
00138500,FAIRFIELD UNIVERSITY                    ,CT,06430-0000,Private      ,191,90,281,7785,,1267,9052
00138700,HARTFORD SEMINARY                       ,CT,06105-0000,Private      ,1,10,11,22,,112,134
00138900,HOLY APOSTLES COLLEGE & SEMINARY        ,CT,06416-2027,Private      ,2,6,8,12,,80,92
00139200,MANCHESTER COMMUNITY COLLEGE            ,CT,06045-1046,Public       ,262,457,719,4353,,4650,9003
00139300,MITCHELL COLLEGE                        ,CT,06320-4498,Private      ,33,28,61,1053,,340,1393
00139700,UNIVERSITY OF NEW HAVEN                 ,CT,06516-1999,Private      ,192,174,366,10305,,2480,12785
00139800,NORTHWESTERN CT COMMUNITY COLLEGE       ,CT,06098-1747,Public       ,44,78,122,627,,834,1461
00139900,NORWALK COMMUNITY TECHNICAL COLLEGE     ,CT,06854-1655,Public       ,194,363,557,2783,,3394,6177
00140100,POST UNIVERSITY                         ,CT,06723-3240,Proprietary  ,170,1942,2112,2177,,11552,13729
00140200,QUINNIPIAC UNIVERSITY                   ,CT,06518-1908,Private      ,375,180,555,16801,,2866,19667
00140201,QUINNIPIAC UNIVERSITY SCHOOL OF LAW     ,CT,06518-0000,Private      ,2,15,17,75,,748,823
00140300,SACRED HEART UNIVERSITY                 ,CT,06825-1000,Private      ,194,283,477,8180,,3056,11236
00140600,SOUTHERN CONNECTICUT STATE UNIV         ,CT,06515-1355,Public       ,254,386,640,10162,,5949,16111
00140900,SAINT JOSEPH COLLEGE                    ,CT,06117-2791,Private      ,29,172,201,1295,,2048,3343
00141400,TRINITY COLLEGE                         ,CT,06106-3100,Private      ,104,45,149,3754,,424,4178
00141600,UNIVERSITY OF BRIDGEPORT                ,CT,06601-5650,Private      ,110,309,419,3749,,3824,7573
00141700,UNIVERSITY OF CONNECTICUT-STORRS        ,CT,06269-2151,Public       ,682,328,1010,31959,,6508,38467
00141702,UNIV CONN STAMFORD                      ,CT,06901-0000,Public       ,44,62,106,1110,,758,1868
00141703,UNIV OF CONNECTICUT - TORINGTON         ,CT,06790-0000,Public       ,11,18,29,302,,163,465
00141706,UNIV OF CONNECTICUT SCH LAW             ,CT,06105-0000,Public       ,7,24,31,76,,1095,1171
00141707,UNIV OF CT - SCH OF SOCIAL WORK         ,CT,06117-0000,Public       ,10,39,49,195,,809,1004
00141708,UNIVERSITY OF CONNECTICUT - SCHOOL OF ME,CT,06030-1920,Public       ,18,14,32,180,,666,846
00141709,UNIVERSITY OF CONNECTICUT - SCHOOL OF DE,CT,06030-1920,Public       ,24,16,40,325,,403,728
00142200,UNIVERSITY OF HARTFORD                  ,CT,06117-1599,Private      ,193,159,352,10952,,2614,13566
00142400,WESLEYAN UNIVERSITY                     ,CT,06459-3208,Private      ,135,30,165,5969,,319,6288
00142500,EASTERN CONNECTICUT STATE UNIV          ,CT,06226-2295,Public       ,192,125,317,7417,,1619,9036
00142600,YALE UNIVERSITY                         ,CT,06520-8288,Private      ,629,308,937,19273,,8688,27961
00280301,RENSSELAER POLYTECHNIC INSTITUTE-RENSSEL,CT,06120-2991,Private      ,1,11,12,34,,46,80
00451300,HOUSATONIC COMMUNITY COLLEGE            ,CT,06604-4704,Public       ,228,571,799,3206,,5022,8228
00618100,BRIDGEPORT HOSP SCHL OF NURSING         ,CT,06610-2896,Private      ,9,55,64,216,,686,902
00619100,ST. VINCENT'S COLLEGE                   ,CT,06606-9966,Private      ,24,111,135,431,,1145,1576
