OPE ID,School,State,Zip Code,School Type,20142015Qtr1_Dependent Students,20142015Qtr1_Independent Students,Quarterly Total,YTD_20142015Qtr1_Dependent Students,YTD_20142015Qtr1_nan,Independent Students,Award Year To Date Total
03694300,UNIVERSITY OF CHICHESTER                ,FC,00000-0000,Public       ,1,0,1,1,,0,1
03716300,"UNIVERSITY OF WALES, NEWPORT            ",FC,00000-0000,Public       ,1,1,2,1,,1,2
03727400,UNIVERSITY OF WAIKATO (THE)             ,FC,00000-0000,Public       ,3,5,8,3,,5,8
03728300,UNIVERSITY OF DERBY                     ,FC,00000-0000,Public       ,1,2,3,1,,2,3
03738300,LONDON SCHOOL OF THEOLOGY               ,FC,00000-0000,Private      ,0,5,5,0,,5,5
03741300,ALRA (ACADEMY OF LIVE AND RECORDED ARTS),FC,00000-0000,Private      ,3,7,10,3,,7,10
03770300,NAZARENE THEOLOGICAL COLLEGE            ,FC,00000-0000,Private      ,0,1,1,0,,1,1
03780300,SABA UNIVERSITY SCHOOL OF MEDICINE      ,FC,00000-0000,Proprietary  ,1,186,187,1,,186,187
03784300,MEDICAL UNIVERSITY OF BIALYSTOK         ,FC,00000-0000,Public       ,1,1,2,1,,1,2
03794400,ANGLO EUROPEAN COLLEGE OF CHIROPRACTIC  ,FC,00000-0000,Private      ,1,0,1,1,,0,1
03807300,ROSE BRUFORD COLLEGE                    ,FC,00000-0000,Public       ,1,8,9,1,,8,9
03816400,AMERICAN GRAD SCH OF INTERNTL REL & DIPL,FC,00000-0000,Private      ,3,34,37,3,,34,37
03818300,LEIPZIG GRADUATE SCHOOL OF MANAGEMENT   ,FC,00000-0000,Private      ,1,3,4,1,,3,4
03824300,"ROYAL VETERINARY COLLEGE (THE), UNIVERSI",FC,00000-0000,Public       ,2,40,42,2,,40,42
03850500,MEDICAL UNIVERSITY OF LODZ              ,FC,00000-0000,Public       ,3,6,9,3,,6,9
03859400,UNIVERSITY COLLEGE FALMOUTH             ,FC,00000-0000,Public       ,12,5,17,12,,5,17
03873300,COPENHAGEN BUSINESS SCHOOL              ,FC,00000-0000,Public       ,2,16,18,2,,16,18
03880300,UNIVERSITY OF GLOUCESTERSHIRE (THE)     ,FC,00000-0000,Public       ,1,4,5,1,,4,5
03897400,INTERNATIONAL SPACE UNIVERSITY          ,FC,00000-0000,Private      ,1,4,5,1,,4,5
03974300,"ST. GEORGE'S UNIVERSITY, SCHOOL OF VETER",FC,00000-0000,Proprietary  ,4,297,301,4,,297,301
04021400,"AMERICAN COLLEGE, DUBLIN LIMITED (THE)  ",FC,00000-0000,Private      ,12,18,30,12,,18,30
04021500,CENTRAL EUROPEAN UNIVERSITY             ,FC,00000-0000,Private      ,0,47,47,0,,47,47
04032300,YORK ST JOHN UNIVERSITY                 ,FC,00000-0000,Public       ,7,4,11,7,,4,11
04046300,HK UNIVERSITY OF SCI & TECH (HKUST)     ,FC,00000-0000,Public       ,6,10,16,6,,10,16
04070300,"RAPHAEL RECANATI INTERNATIONAL SCHOOL, T",FC,00000-0000,Private      ,29,17,46,29,,17,46
04076300,NEWCASTLE COLLEGE                       ,FC,00000-0000,Public       ,3,2,5,3,,2,5
04085400,NEW ZEALAND COLLEGE OF CHIROPRACTIC     ,FC,00000-0000,Private      ,0,1,1,0,,1,1
04113300,LEBANESE AMERICAN UNIVERSITY            ,FC,00000-0000,Private      ,17,10,27,17,,10,27
04115900,LIVERPOOL HOPE UNIVERSITY               ,FC,00000-0000,Public       ,3,3,6,3,,3,6
04116300,EDHEC BUSINESS SCHOOL                   ,FC,00000-0000,Private      ,0,11,11,0,,11,11
04128600,UNIVERSITY OF WORCESTER                 ,FC,00000-0000,Public       ,4,1,5,4,,1,5
04128700,HERTIE SCHOOL OF GOVERNANCE             ,FC,00000-0000,Private      ,2,22,24,2,,22,24
04134200,LONDON CONTEMPORARY DANCE SCHOOL        ,FC,00000-0000,Private      ,2,1,3,2,,1,3
04139100,UNIVERSITA DEGLI STUDI DI SCIENZE GASTRO,FC,00000-0000,Private      ,1,11,12,1,,11,12
04143700,ST MARY'S UNIVERSITY COLLEGE TWICKENHAM ,FC,00000-0000,Public       ,6,7,13,6,,7,13
04168200,EUROPEAN UNIVERSITY AT ST. PETERSBURG   ,FC,00000-0000,Private      ,1,13,14,1,,13,14
04176500,ESMT EUROPEAN SCHOOL OF MANAGEMENT AND T,FC,00000-0000,Private      ,1,6,7,1,,6,7
04219400,UNIVERSIDAD TORCUATO DI TELLA           ,FC,00000-0000,Private      ,1,6,7,1,,6,7
00380600,ALDERSON BROADDUS UNIVERSITY            ,WV,26416-1051,Private      ,1504,284,1788,1504,,284,1788
00380700,MOUNTAIN STATE UNIVERSITY               ,WV,25801-5624,Private      ,69,82,151,69,,82,151
00380800,BETHANY COLLEGE                         ,WV,26032-0417,Private      ,874,85,959,874,,85,959
00380900,BLUEFIELD STATE COLLEGE                 ,WV,24701-2198,Public       ,885,765,1650,885,,765,1650
00381000,CONCORD UNIVERSITY                      ,WV,24712-0000,Public       ,1971,731,2702,1971,,731,2702
00381100,DAVIS & ELKINS COLLEGE                  ,WV,26241-3996,Private      ,861,181,1042,861,,181,1042
00381200,FAIRMONT STATE UNIVERSITY               ,WV,26554-2470,Public       ,3742,1608,5350,3742,,1608,5350
00381300,GLENVILLE STATE COLLEGE                 ,WV,26351-1292,Public       ,1214,313,1527,1214,,313,1527
00381500,MARSHALL UNIVERSITY                     ,WV,25755-3300,Public       ,8077,3840,11917,8077,,3840,11917
00381600,SOUTHERN WV COMMUNITY COLLEGE           ,WV,25637-2900,Public       ,909,600,1509,909,,600,1509
00381800,UNIVERSITY OF CHARLESTON                ,WV,25304-1099,Private      ,1571,1041,2612,1571,,1041,2612
00381900,OHIO VALLEY COLLEGE                     ,WV,26105-8000,Private      ,335,66,401,335,,66,401
00382000,SALEM INTERNATIONAL UNIVERSITY          ,WV,26426-0500,Proprietary  ,151,176,327,151,,176,327
00382200,SHEPHERD UNIVERSITY                     ,WV,25443-5000,Public       ,3682,988,4670,3682,,988,4670
00382300,WEST LIBERTY UNIVERSITY                 ,WV,26074-0295,Public       ,2151,491,2642,2151,,491,2642
00382600,WEST VIRGINIA STATE UNIVERSITY          ,WV,25112-0000,Public       ,1875,983,2858,1875,,983,2858
00382700,WEST VIRGINIA UNIVERSITY                ,WV,26506-6201,Public       ,22357,6637,28994,22357,,6637,28994
00382711,WEST VIRGINIA UNIVERSITY - POTOMAC STATE,WV,26726-3000,Public       ,1431,377,1808,1431,,377,1808
00382721,WEST VIRGINIA UNIV INST OF TECH         ,WV,25136-2436,Public       ,1201,357,1558,1201,,357,1558
00382800,WEST VIRGINIA UNIV AT PARKERSBURG       ,WV,26101-9577,Public       ,1067,1111,2178,1067,,1111,2178
00383000,WEST VIRGINIA WESLEYAN COLLEGE          ,WV,26201-2600,Private      ,1882,193,2075,1882,,193,2075
00383100,WHEELING JESUIT UNIVERSITY              ,WV,26003-6243,Private      ,1017,458,1475,1017,,458,1475
00500700,WEST VIRGINIA JUNIOR COLLEGE            ,WV,26505-5596,Proprietary  ,184,289,473,184,,289,473
00500800,MOUNTAIN STATE COLLEGE                  ,WV,26101-3993,Proprietary  ,30,146,176,30,,146,176
00754400,APPALACHIAN BIBLE COLLEGE               ,WV,25818-1353,Private      ,164,30,194,164,,30,194
00757800,HUNTINGTON SCHOOL OF BEAUTY CULTURE     ,WV,25705-2030,Proprietary  ,35,34,69,35,,34,69
00760000,INTERNATIONAL BEAUTY SCHOOL             ,WV,25401-3231,Proprietary  ,10,17,27,10,,17,27
00835500,JAMES RUMSEY TECHNICAL INSTITUTE        ,WV,25403-0259,Public       ,75,149,224,75,,149,224
00895900,CLARKSBURG BEAUTY ACADEMY               ,WV,26301-2903,Proprietary  ,18,27,45,18,,27,45
00904700,HUNTINGTON JUNIOR COLLEGE               ,WV,25701-2004,Proprietary  ,93,433,526,93,,433,526
00905400,WEST VIRGINIA NORTHERN CMTY COLLEGE     ,WV,26003-0000,Public       ,568,600,1168,568,,600,1168
01014000,MINERAL COUNTY VOCATIONAL TECH CTR      ,WV,26726-0000,Public       ,16,29,45,16,,29,45
01035600,EVEREST INSTITUTE                       ,WV,25313-1304,Proprietary  ,36,93,129,36,,93,129
01057300,WEST VIRGINIA JUNIOR COLLEGE            ,WV,25322-0000,Proprietary  ,106,195,301,106,,195,301
01057302,WEST VIRGINIA JUNIOR COLLEGE            ,WV,26330-0000,Proprietary  ,119,145,264,119,,145,264
01086100,WEST VIRGINIA BUSINESS COLLEGE          ,WV,26301-0000,Proprietary  ,18,62,80,18,,62,80
01124500,WEST VIRGINIA SCH OSTEOPATHIC MED       ,WV,24901-1128,Public       ,13,596,609,13,,596,609
01174900,WOOD COUNTY SCH OF PRAC NURSING         ,WV,26101-6424,Public       ,15,43,58,15,,43,58
01235900,B M SPURR SCHOOL OF PRAC NURSING        ,WV,26038-1660,Private      ,13,18,31,13,,18,31
01257300,WEST VIRGINIA UNIV-HOSP-RAD TECH        ,WV,26506-8062,Private      ,133,98,231,133,,98,231
01274300,BENJAMIN FRANKLIN CAREER&TECH           ,WV,25064-0000,Public       ,43,81,124,43,,81,124
01290400,MONONGALIA CNTY TECH ED CTR             ,WV,26501-6841,Public       ,59,73,132,59,,73,132
01290500,ACADEMY OF CAREERS AND TECHNOLOGY       ,WV,25801-0000,Public       ,68,115,183,68,,115,183
02057400,ROANE-JACKSON TECHNICAL CENTER          ,WV,25252-0000,Public       ,16,21,37,16,,21,37
02068000,UNITED TECHNICAL CENTER                 ,WV,26301-0000,Public       ,28,75,103,28,,75,103
02073400,CARVER CAREER TECH ED CTR               ,WV,25306-6397,Public       ,126,180,306,126,,180,306
02145100,SCOTT COLLEGE OF COSMETOLOGY            ,WV,26003-0000,Proprietary  ,24,29,53,24,,29,53
02178200,CHARLESTON SCHOOL OF BEAUTY CULTURE     ,WV,25301-0000,Proprietary  ,52,80,132,52,,80,132
02218200,GARNET CAREER CENTER                    ,WV,25301-0000,Public       ,57,174,231,57,,174,231
02275300,CABELL COUNTY CAREER TECHNOLOGY CTR     ,WV,25705-0000,Public       ,53,113,166,53,,113,166
02524500,RALPH R WILLIS VOCATIONAL CENTER        ,WV,25601-0000,Public       ,24,30,54,24,,30,54
02534800,FRED W EBERLE TECHNICAL CENTER          ,WV,26201-0000,Public       ,31,29,60,31,,29,60
02535500,MERCER COUNTY TECH EDUC CNTR            ,WV,24740-0000,Public       ,41,118,159,41,,118,159
02579900,NORTH CENTRAL OPPORTUNITIES INDUSTRIALIZ,WV,26554-2936,Private      ,16,32,48,16,,32,48
02609400,VALLEY COLLEGE                          ,WV,25404-5711,Proprietary  ,15,99,114,15,,99,114
03052000,MEREDITH MANOR EQUESTRIAN CENTRE        ,WV,26184-9707,Proprietary  ,114,55,169,114,,55,169
03076500,FAYETTE INSTITUTE OF TECHNOLOGY         ,WV,25901-2174,Public       ,17,32,49,17,,32,49
03084200,VALLEY COLLEGE                          ,WV,24740-3141,Proprietary  ,18,50,68,18,,50,68
03084400,VALLEY COLLEGE                          ,WV,25801-2643,Proprietary  ,31,130,161,31,,130,161
03098300,PUTNAM CAREER & TECHNICAL CENTER        ,WV,25070-0000,Public       ,36,57,93,36,,57,93
03102100,MORGANTOWN BEAUTY COLLEGE               ,WV,26505-5430,Proprietary  ,47,42,89,47,,42,89
03123200,STANLEY TECHNICAL INSTITUTE             ,WV,26505-3751,Private      ,17,22,39,17,,22,39
03327500,SOUTH BRANCH VOCATIONAL TECH CENTER     ,WV,26847-1698,Public       ,11,5,16,11,,5,16
03734300,JOHN D. ROCKEFELLER IV CAREER CENTER    ,WV,26047-9424,Public       ,5,10,15,5,,10,15
03819300,AMERICAN PUBLIC UNIVERSITY SYSTEM       ,WV,25414-1621,Proprietary  ,791,20851,21642,791,,20851,21642
03957300,BLUE RIDGE COMMUNITY AND TECHNICAL COLLE,WV,25401-3244,Public       ,558,880,1438,558,,880,1438
03960300,NEW RIVER COMMUNITY AND TECHNICAL COLLEG,WV,25801-2636,Public       ,702,945,1647,702,,945,1647
04028300,MOUNTAIN STATE SCHOOL OF MASSAGE        ,WV,25304-2025,Proprietary  ,11,37,48,11,,37,48
04038500,PIERPONT COMMUNITY & TECHNICAL COLLEGE  ,WV,26554-2451,Public       ,1105,831,1936,1105,,831,1936
04038600,KANAWHA VALLEY COMMUNITY & TECH COLLEGE ,WV,25112-1000,Public       ,449,705,1154,449,,705,1154
04041400,MOUNTWEST COMMUNITY AND TECHNICAL COLLEG,WV,25755-3300,Public       ,581,771,1352,581,,771,1352
04047300,BRIDGEMONT COMMUNITY & TECHNICAL COLLEGE,WV,25136-2435,Public       ,327,163,490,327,,163,490
04119000,EASTERN WEST VIRGINIA COMMUNITY & TECHNI,WV,26836-0000,Public       ,145,196,341,145,,196,341
04139900,FUTURE GENERATIONS GRADUATE SCHOOL      ,WV,26807-0000,Private      ,0,4,4,0,,4,4
00106100,ALASKA PACIFIC UNIVERSITY               ,AK,99508-4672,Private      ,324,323,647,324,,323,647
00106300,UNIVERSITY OF ALASKA FAIRBANKS          ,AK,99775-7500,Public       ,2296,1751,4047,2296,,1751,4047
00106500,UNIVERSITY OF ALASKA SOUTHEAST          ,AK,99801-8680,Public       ,535,615,1150,535,,615,1150
00884300,ALASKA BIBLE COLLEGE                    ,AK,99588-0000,Private      ,15,10,25,15,,10,25
01146200,UNIVERSITY OF ALASKA ANCHORAGE          ,AK,99514-1608,Public       ,3785,3689,7474,3785,,3689,7474
02541000,ALASKA CAREER COLLEGE                   ,AK,99507-1033,Proprietary  ,110,314,424,110,,314,424
02576900,CHARTER COLLEGE                         ,AK,99508-0000,Proprietary  ,147,660,807,147,,660,807
03160300,AVTEC                                   ,AK,99664-0889,Public       ,119,129,248,119,,129,248
03461300,ILISAGVIK COLLEGE                       ,AK,99723-0749,Public       ,13,9,22,13,,9,22
04138600,ALASKA CHRISTIAN COLLEGE                ,AK,99669-9755,Private      ,18,17,35,18,,17,35
00108500,UNIV ARKANSAS MONTICELLO                ,AR,71656-0000,Public       ,1036,604,1640,1036,,604,1640
00108600,UNIV OF ARKANSAS AT PINE BLUFF          ,AR,71601-2790,Public       ,1631,578,2209,1631,,578,2209
00108700,ARKANSAS BAPTIST COLLEGE                ,AR,72202-6099,Private      ,253,319,572,253,,319,572
00108800,LYON COLLEGE                            ,AR,72501-3699,Private      ,786,69,855,786,,69,855
00108900,ARKANSAS TECH UNIVERSITY                ,AR,72801-2222,Public       ,3362,1648,5010,3362,,1648,5010
00109000,ARKANSAS STATE UNIVERSITY               ,AR,72467-0000,Public       ,4569,3060,7629,4569,,3060,7629
00109100,ARKANSAS STATE UNIVERSITY - BEEBE       ,AR,72012-1000,Public       ,954,914,1868,954,,914,1868
00109200,UNIVERSITY OF CENTRAL ARKANSAS          ,AR,72035-0001,Public       ,5127,1586,6713,5127,,1586,6713
00109300,CENTRAL BAPTIST COLLEGE                 ,AR,72034-6470,Private      ,316,222,538,316,,222,538
00109400,UNIVERSITY OF THE OZARKS                ,AR,72830-2880,Private      ,384,62,446,384,,62,446
00109500,CROWLEYS RIDGE COLLEGE                  ,AR,72450-9775,Private      ,93,45,138,93,,45,138
00109700,HARDING UNIVERSITY                      ,AR,72149-0001,Private      ,2223,536,2759,2223,,536,2759
00109800,HENDERSON STATE UNIVERSITY              ,AR,71999-0001,Public       ,1781,529,2310,1781,,529,2310
00109900,HENDRIX COLLEGE                         ,AR,72032-3080,Private      ,1749,122,1871,1749,,122,1871
00110000,JOHN BROWN UNIVERSITY                   ,AR,72761-2747,Private      ,1152,541,1693,1152,,541,1693
00110100,UNIV ARKANSAS LITTLE ROCK               ,AR,72204-1099,Public       ,2589,3314,5903,2589,,3314,5903
00110200,OUACHITA BAPTIST UNIVERSITY             ,AR,71998-0001,Private      ,1083,80,1163,1083,,80,1163
00110300,PHILANDER SMITH COLLEGE                 ,AR,72202-3718,Private      ,621,294,915,621,,294,915
00110400,PHILLIPS COUNTY COMMUNITY COLLEGE       ,AR,72342-0000,Public       ,132,163,295,132,,163,295
00110500,SHORTER COLLEGE                         ,AR,72114-4885,Private      ,43,258,301,43,,258,301
00110600,WILLIAMS BAPTIST COLLEGE                ,AR,72476-4661,Private      ,323,55,378,323,,55,378
00110700,SOUTHERN ARKANSAS UNIVERSITY            ,AR,71754-0000,Public       ,1492,506,1998,1492,,506,1998
00110800,UNIV ARKANSAS FAYETTEVILLE              ,AR,72701-0000,Public       ,10409,2624,13033,10409,,2624,13033
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIEN,AR,72205-7102,Public       ,324,1229,1553,324,,1229,1553
00111000,UNIVERSITY OF ARKANSAS-FORT SMITH       ,AR,72904-7397,Public       ,1930,1245,3175,1930,,1245,3175
00524500,U OF A COMM COLLEGE AT MORRILTON        ,AR,72110-9601,Public       ,437,522,959,437,,522,959
00570700,SEARK COLLEGE                           ,AR,71603-0000,Public       ,207,458,665,207,,458,665
00573200,UNIV AR COMMUNITY COLLEGE AT HOPE       ,AR,71801-0000,Public       ,240,285,525,240,,285,525
00704400,CROWLEYS RIDGE TECHNICAL INSTITUTE      ,AR,72336-0000,Public       ,23,57,80,23,,57,80
00732967,ITT TECHNICAL INSTITUTE                 ,AR,72204-7739,Proprietary  ,74,215,289,74,,215,289
00773800,SOUTHERN ARKANSAS UNIVERSITY TECH       ,AR,71701-1900,Public       ,230,232,462,230,,232,462
00792100,PAUL MITCHELL THE SCHOOL ARKANSAS       ,AR,72701-0000,Proprietary  ,32,33,65,32,,33,65
00997600,COLLEGE OF THE OUACHITAS                ,AR,72104-0816,Public       ,138,329,467,138,,329,467
01074100,MELLIE'S BEAUTY COLLEGE                 ,AR,72901-3833,Proprietary  ,16,47,63,16,,47,63
01210500,NATIONAL PARK COMMUNITY COLLEGE         ,AR,71913-9174,Public       ,322,588,910,322,,588,910
01226000,EAST ARKANSAS COMMUNITY COLLEGE         ,AR,72335-2204,Public       ,150,185,335,150,,185,335
01226100,NORTH ARKANSAS COLLEGE                  ,AR,72601-5508,Public       ,407,542,949,407,,542,949
01286000,ARKANSAS NORTHEASTERN COLLEGE           ,AR,72316-1109,Public       ,296,243,539,296,,243,539
02052200,BLACK RIVER TECHNICAL COLLEGE           ,AR,72455-0000,Public       ,225,435,660,225,,435,660
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE,AR,72503-0000,Public       ,214,279,493,214,,279,493
02073700,NORTHWEST TECHNICAL INSTITUTE           ,AR,72765-0000,Public       ,103,160,263,103,,160,263
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE        ,AR,71731-0000,Public       ,225,473,698,225,,473,698
02075300,PULASKI TECHNICAL COLLEGE               ,AR,72118-0000,Public       ,1161,3114,4275,1161,,3114,4275
02087000,OZARKA COLLEGE                          ,AR,72556-0000,Public       ,146,303,449,146,,303,449
02111100,RICH MOUNTAIN COMMUNITY COLLEGE         ,AR,71953-0000,Public       ,85,79,164,85,,79,164
02202400,PROFESSIONAL COSMETOLOGY EDUC CTR       ,AR,71730-5828,Proprietary  ,10,23,33,10,,23,33
02220900,COSSATOT COMMUNITY COLLEGE              ,AR,71832-0000,Public       ,207,268,475,207,,268,475
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS     ,AR,72205-3535,Proprietary  ,35,166,201,35,,166,201
02284200,NEW TYLER BARBER COLLEGE INC            ,AR,72114-0000,Proprietary  ,17,37,54,17,,37,54
02287400,MARSHA KAY BEAUTY COLLEGE               ,AR,72653-0000,Proprietary  ,4,11,15,4,,11,15
02330800,JEFFERSON SCHOOL OF NURSING             ,AR,71603-0000,Private      ,33,85,118,33,,85,118
02339800,SOUTHERN INSTITUTE OF COSMETOLOGY       ,AR,72301-0000,Proprietary  ,4,11,15,4,,11,15
02341700,CAREER ACADEMY OF HAIR DESIGN           ,AR,72764-4304,Proprietary  ,8,20,28,8,,20,28
02341701,CAREER ACADEMY OF HAIR DESIGN - ROGERS  ,AR,72756-2102,Proprietary  ,13,22,35,13,,22,35
02341702,CAREER ACADEMY OF HAIR DESIGN - SILOAM  ,AR,72761-4217,Proprietary  ,5,8,13,5,,8,13
02341703,CAREER ACADEMY OF HAIR DESIGN - FAYETTEV,AR,72701-7731,Proprietary  ,12,7,19,12,,7,19
02348200,MID-SOUTH COMMUNITY COLLEGE             ,AR,72301-0000,Public       ,269,508,777,269,,508,777
02363500,ARTHUR'S BEAUTY COLLEGE                 ,AR,72901-0000,Proprietary  ,14,57,71,14,,57,71
02525800,LEE'S SCHOOL OF COSMETOLOGY             ,AR,72114-0000,Proprietary  ,12,25,37,12,,25,37
02538500,ARTHUR'S BEAUTY COLLEGE                 ,AR,72076-0000,Proprietary  ,21,66,87,21,,66,87
02569600,SEARCY BEAUTY COLLEGE                   ,AR,72143-0000,Proprietary  ,9,32,41,9,,32,41
03005100,ARKANSAS BEAUTY SCHOOL                  ,AR,72209-5116,Proprietary  ,19,50,69,19,,50,69
03007100,HOT SPRINGS BEAUTY COLLEGE              ,AR,71901-5432,Proprietary  ,7,20,27,7,,20,27
03007600,ARKANSAS BEAUTY SCHOOL-CONWAY           ,AR,72032-4354,Proprietary  ,30,38,68,30,,38,68
03023400,ARKANSAS COLLEGE OF BARBERING           ,AR,72114-5615,Proprietary  ,19,46,65,19,,46,65
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEG     ,AR,72712-5190,Public       ,1191,1515,2706,1191,,1515,2706
03065100,ABC BEAUTY COLLEGE                      ,AR,71923-4206,Proprietary  ,9,10,19,9,,10,19
03066302,BRYAN COLLEGE -                         ,AR,72756-1825,Proprietary  ,16,53,69,16,,53,69
03105200,BAPTIST HEALTH SCHOOLS LITTLE ROCK      ,AR,72210-2820,Private      ,187,627,814,187,,627,814
03115102,HERITAGE COLLEGE - LITTLE ROCK          ,AR,72227-5544,Proprietary  ,42,199,241,42,,199,241
03124900,IMAGINE -  PAUL MITCHELL PARTNER SCHOOL ,AR,72117-2516,Proprietary  ,59,94,153,59,,94,153
03214300,VELVATEX COLLEGE OF BEAUTY CULTURE      ,AR,72202-5452,Proprietary  ,10,15,25,10,,15,25
03254300,MARGARET'S HAIR ACADEMY                 ,AR,71655-4905,Proprietary  ,7,32,39,7,,32,39
03519400,"LYNNDALE FUNDAMENTALS OF BEAUTY SCHOOL, ",AR,71730-4804,Proprietary  ,3,8,11,3,,8,11
03855300,ECCLESIA COLLEGE                        ,AR,72762-8159,Private      ,82,38,120,82,,38,120
03912300,CROSSETT SCHOOL OF COSMETOLOGY          ,AR,71635-0000,Proprietary  ,4,8,12,4,,8,12
03997300,ARKANSAS BEAUTY COLLEGE                 ,AR,72801-3741,Proprietary  ,12,22,34,12,,22,34
04183100,WASHINGTON BARBER COLLEGE               ,AR,72209-3820,Proprietary  ,10,36,46,10,,36,46
04183400,SALON PROFESSIONAL ACADEMY (THE)        ,AR,72116-7310,Proprietary  ,21,29,50,21,,29,50
04203400,ARKANSAS STATE UNIVERSITY - NEWPORT     ,AR,72112-9073,Public       ,293,428,721,293,,428,721
04220000,DESIGNER BARBER & STYLIST SCHOOL        ,AR,72903-3753,Proprietary  ,4,24,28,4,,24,28
00133900,CORBAN UNIVERSITY                       ,OR,97301-9392,Private      ,1770,469,2239,1770,,469,2239
00318600,BLUE MOUNTAIN COMMUNITY COLLEGE         ,OR,97801-0000,Public       ,872,979,1851,872,,979,1851
00318800,CENTRAL OREGON COMMUNITY COLLEGE        ,OR,97701-5998,Public       ,1983,3166,5149,1983,,3166,5149
00318900,CLATSOP COMMUNITY COLLEGE               ,OR,97103-3698,Public       ,365,555,920,365,,555,920
00319100,CONCORDIA UNIVERSITY                    ,OR,97211-6099,Private      ,1800,3086,4886,1800,,3086,4886
00319300,EASTERN OREGON UNIVERSITY               ,OR,97850-2899,Public       ,2345,2045,4390,2345,,2045,4390
00319400,GEORGE FOX UNIVERSITY                   ,OR,97132-2697,Private      ,3656,1281,4937,3656,,1281,4937
00319600,LANE COMMUNITY COLLEGE                  ,OR,97405-0640,Public       ,4672,6718,11390,4672,,6718,11390
00319700,LEWIS & CLARK COLLEGE                   ,OR,97219-7899,Private      ,5193,2414,7607,5193,,2414,7607
00319800,LINFIELD COLLEGE                        ,OR,97128-6894,Private      ,3366,777,4143,3366,,777,4143
00319801,LINFIELD COLLEGE - PORTLAND CAMPUS      ,OR,97210-0000,Private      ,644,814,1458,644,,814,1458
00319900,MARYLHURST UNIVERSITY                   ,OR,97036-7036,Private      ,99,805,904,99,,805,904
00320300,MOUNT ANGEL SEMINARY                    ,OR,97373-0505,Private      ,5,15,20,5,,15,20
00320400,MOUNT HOOD COMMUNITY COLLEGE            ,OR,97030-3300,Public       ,3561,4939,8500,3561,,4939,8500
00320600,MULTNOMAH UNIVERSITY                    ,OR,97220-5898,Private      ,321,417,738,321,,417,738
00320700,PACIFIC NORTHWEST COLLEGE OF ART        ,OR,97209-3023,Private      ,557,528,1085,557,,528,1085
00320800,NORTHWEST CHRISTIAN UNIVERSITY          ,OR,97401-3727,Private      ,641,523,1164,641,,523,1164
00320900,WESTERN OREGON UNIVERSITY               ,OR,97361-1394,Public       ,6750,2467,9217,6750,,2467,9217
00321000,OREGON STATE UNIVERSITY                 ,OR,97331-8507,Public       ,23434,9978,33412,23434,,9978,33412
00321100,OREGON INSTITUTE OF TECHNOLOGY          ,OR,97601-8801,Public       ,2493,1738,4231,2493,,1738,4231
00321200,PACIFIC UNIVERSITY                      ,OR,97116-1797,Private      ,3770,2656,6426,3770,,2656,6426
00321300,PORTLAND COMMUNITY COLLEGE              ,OR,97219-7198,Public       ,10236,19916,30152,10236,,19916,30152
00321311,PORTLAND COMMUNITY COLLEGE - TILLAMOOK B,OR,97141-2599,Public       ,154,210,364,154,,210,364
00321600,PORTLAND STATE UNIVERSITY               ,OR,97207-0000,Public       ,14259,15795,30054,14259,,15795,30054
00321700,REED COLLEGE                            ,OR,97202-8199,Private      ,3033,508,3541,3033,,508,3541
00321800,CHEMEKETA COMMUNITY COLLEGE             ,OR,97309-1500,Public       ,4889,7390,12279,4889,,7390,12279
00321900,SOUTHERN OREGON UNIVERSITY              ,OR,97520-5010,Public       ,4986,2492,7478,4986,,2492,7478
00322000,SOUTHWESTERN OREGON COMMUNITY CLG       ,OR,97420-2956,Public       ,1209,965,2174,1209,,965,2174
00322100,TREASURE VALLEY COMMUNITY COLLEGE       ,OR,97914-3423,Public       ,1044,1039,2083,1044,,1039,2083
00322200,UMPQUA COMMUNITY COLLEGE                ,OR,97470-0226,Public       ,902,1314,2216,902,,1314,2216
00322300,UNIVERSITY OF OREGON                    ,OR,97403-1226,Public       ,22852,7456,30308,22852,,7456,30308
00322400,UNIVERSITY OF PORTLAND                  ,OR,97203-5798,Private      ,10385,2216,12601,10385,,2216,12601
00322500,WARNER PACIFIC COLLEGE                  ,OR,97215-4099,Private      ,994,1092,2086,994,,1092,2086
00322700,WILLAMETTE UNIVERSITY                   ,OR,97301-3930,Private      ,4648,976,5624,4648,,976,5624
00487800,CLACKAMAS COMMUNITY COLLEGE             ,OR,97045-7998,Public       ,2688,3242,5930,2688,,3242,5930
00488200,OREGON HEALTH & SCIENCE UNIVERSITY      ,OR,97239-0000,Public       ,937,3372,4309,937,,3372,4309
00693800,LINN BENTON COMMUNITY COLLEGE           ,OR,97321-3774,Public       ,2726,2985,5711,2726,,2985,5711
00717800,WESTERN SEMINARY                        ,OR,97215-0000,Private      ,22,259,281,22,,259,281
00723402,HEALD COLLEGE - PORTLAND                ,OR,97205-3432,Proprietary  ,158,578,736,158,,578,736
00732969,ITT TECHNICAL INSTITUTE                 ,OR,97220-6819,Proprietary  ,258,749,1007,258,,749,1007
